R_Fighter,R_Total_Fights,R_Win_Percentage,R_Method_1_prev,R_Rounds_1_prev,R_Winner_1_prev,R_Prev_Fight_days,B_Fighter,B_Total_Fights,B_Win_Percentage,B_Method_1_prev,B_Rounds_1_prev,B_Winner_1_prev,B_Prev_Fight_days,Win_Method,Winner
Din Thomas,17,0.8235294117647058,TKO,1,True,272,Caol Uno,9,0.5555555555555556,Split Decision,3,True,140,Split Decision,0.0
Din Thomas,11,0.9090909090909091,Submission,2,True,181,Stephen Palling,2,0.5,Submission,1,False,633,Submission,1.0
Din Thomas,5,1.0,Submission,1,True,196,Caol Uno,2,0.5,Split Decision,2,True,624,Submission,0.0
Din Thomas,33,0.7272727272727273,TKO,2,True,855,Cody Bollinger,1,1.0,Split Decision,3,True,245,No Contest,0.0
Din Thomas,31,0.7096774193548387,Submission,1,True,42,Gabe Lemley,1,1.0,Submission,2,True,2835,TKO,1.0
Din Thomas,21,0.7619047619047619,Submission,1,True,371,John Strawn,1,0.0,Submission,2,False,77,Submission,1.0
Din Thomas,19,0.7894736842105263,Split Decision,3,True,165,Amar Suloev,6,0.6666666666666666,TKO,1,True,82,TKO,0.0
Din Thomas,12,0.9166666666666666,Submission,1,True,57,Scott Johnson,1,0.0,Submission,1,False,238,Submission,1.0
Din Thomas,10,0.9,TKO,2,True,105,Jens Pulver,5,0.8,Decision - Unanimous,3,True,78,Submission,1.0
Din Thomas,8,0.875,Submission,1,True,27,Dokonjonosuke Mishima,1,1.0,Submission,1,True,295,TKO,1.0
Din Thomas,4,1.0,Submission,1,True,64,Scott Bills,1,0.0,TKO,1,False,64,Submission,1.0
Din Thomas,25,0.72,Split Decision,3,False,83,Mikey Burnett,2,1.0,Decision - Unanimous,2,True,2709,Submission,1.0
Seichi Ikemoto,39,0.5384615384615384,TKO,2,True,211,Ryo Chonan,24,0.5,Split Decision,3,False,484,Split Decision,0.0
Seichi Ikemoto,37,0.5405405405405406,Split Decision,3,True,167,Mizuto Hirota,3,1.0,TKO,4,True,930,Split Decision,0.0
Seichi Ikemoto,35,0.5142857142857142,Split Decision,3,False,133,Naoki Matsushita,4,0.5,TKO,1,False,1407,Split Decision,1.0
Seichi Ikemoto,31,0.5483870967741935,Split Decision,3,True,208,Hidetaka Monma,23,0.6521739130434783,Submission,1,True,104,TKO,1.0
Seichi Ikemoto,29,0.5172413793103449,Split Decision,3,True,167,Doo Won Seo,3,0.3333333333333333,TKO,1,True,105,Submission,1.0
Seichi Ikemoto,26,0.5,Split Decision,2,False,119,Naoki Matsushita,3,0.6666666666666666,TKO,2,False,1043,TKO,1.0
Seichi Ikemoto,18,0.4444444444444444,Submission,2,False,92,Motohiro Tachihara,1,0.0,Submission,2,False,616,Submission,1.0
Seichi Ikemoto,14,0.5,TKO,1,True,46,Hidetaka Monma,9,0.7777777777777778,Split Decision,3,False,179,Submission,0.0
Seichi Ikemoto,11,0.45454545454545453,Split Decision,3,False,101,Akira Kikuchi,1,1.0,Split Decision,2,True,335,Submission,0.0
Seichi Ikemoto,9,0.4444444444444444,Submission,1,False,120,Shigetoshi Iwase,6,0.5,Split Decision,2,False,92,Split Decision,1.0
Seichi Ikemoto,3,0.6666666666666666,TKO,1,True,132,Takayuki Okochi,4,0.5,Split Decision,2,True,98,KO,1.0
Seichi Ikemoto,38,0.5263157894736842,Split Decision,3,False,224,Yuki Ito,2,0.0,Split Decision,3,False,979,TKO,1.0
Seichi Ikemoto,36,0.5277777777777778,Split Decision,3,True,455,Hiroki Aoki,3,0.6666666666666666,Split Decision,3,False,124,Split Decision,1.0
Seichi Ikemoto,27,0.5185185185185185,TKO,1,True,27,Daisuke Nakamura,18,0.5555555555555556,Submission,1,True,126,Submission,0.0
Seichi Ikemoto,23,0.5217391304347826,Split Decision,3,True,77,Won Jin Eoh,1,1.0,TKO,1,True,134,KO,1.0
Seichi Ikemoto,19,0.47368421052631576,Submission,1,True,56,Teruhiko Kubo,1,1.0,KO,1,True,177,Submission,1.0
Seichi Ikemoto,15,0.4666666666666667,Submission,2,False,87,Hiroki Nagaoka,2,0.0,Split Decision,2,False,448,Split Decision,1.0
Seichi Ikemoto,12,0.4166666666666667,Submission,2,False,16,Kyosuke Sasaki,3,0.3333333333333333,Split Decision,2,False,308,Split Decision,1.0
Seichi Ikemoto,6,0.6666666666666666,Submission,3,False,112,Tetsuji Kato,6,0.5,Split Decision,3,False,289,Split Decision,0.0
Seichi Ikemoto,2,0.5,Split Decision,2,False,66,Damien Riccio,1,0.0,Split Decision,1,False,569,TKO,1.0
Seichi Ikemoto,1,1.0,Split Decision,2,True,280,Saburo Kawakatsu,2,0.5,Split Decision,2,False,385,Split Decision,0.0
Brian Geraghty,43,0.5813953488372093,Split Decision,3,False,104,Beau Laughridge,2,0.5,Split Decision,5,False,475,Split Decision,1.0
Brian Geraghty,37,0.5945945945945946,Submission,1,True,189,John Strawn,6,0.3333333333333333,Submission,1,False,616,Submission,1.0
Brian Geraghty,33,0.6060606060606061,Submission,3,True,55,Enoch Wilson,1,0.0,TKO,1,False,2078,TKO,0.0
Brian Geraghty,29,0.6206896551724138,Submission,1,False,131,Matt Wiman,4,0.5,Split Decision,2,False,121,TKO,0.0
Brian Geraghty,24,0.625,Submission,1,True,189,Chris Mickle,2,0.5,TKO,1,False,84,Submission,0.0
Brian Geraghty,44,0.5909090909090909,Split Decision,5,True,64,Dustin Neace,8,0.25,Submission,2,False,119,Split Decision,1.0
Brian Geraghty,40,0.625,TKO,4,True,114,Juha-Pekka Vainikainen,19,0.7368421052631579,Submission,1,True,72,Split Decision,0.0
Brian Geraghty,38,0.6052631578947368,Submission,3,True,70,Sean Wilson,3,0.6666666666666666,Submission,1,True,1275,Submission,1.0
Brian Geraghty,34,0.5882352941176471,TKO,4,False,113,David Love,1,1.0,Submission,1,True,966,KO,1.0
Brian Geraghty,32,0.59375,Submission,1,True,154,Dustin Neace,3,0.0,TKO,1,False,463,Submission,1.0
Brian Geraghty,27,0.6296296296296297,Submission,2,True,196,Shrome Blacher,1,0.0,TKO,2,False,1317,Submission,1.0
Brian Geraghty,25,0.6,Submission,2,False,70,Chris Mickle,3,0.6666666666666666,Submission,2,True,70,Split Decision,1.0
Brian Geraghty,21,0.5714285714285714,Submission,1,True,35,Rocky Long,1,0.0,Split Decision,3,False,973,TKO,1.0
Brian Geraghty,12,0.5,TKO,2,False,63,Mike Lee,2,0.0,TKO,1,False,700,TKO,1.0
Greg James,3,1.0,Submission,1,True,2597,Dan Wheatley,7,0.0,KO,1,False,42,Submission,1.0
John Phillips,26,0.7307692307692307,KO,2,True,343,Cheick Kone,2,0.5,Submission,1,True,777,KO,1.0
John Phillips,22,0.7272727272727273,Submission,2,True,58,Chris Fields,3,1.0,TKO,1,True,154,Submission,1.0
John Phillips,20,0.75,TKO,1,True,166,Pavel Kusch,14,0.8571428571428571,Submission,1,True,49,Submission,0.0
John Phillips,12,0.75,TKO,1,True,70,Denniston Sutherland,1,1.0,Split Decision,3,True,42,Submission,0.0
John Phillips,8,0.75,No Contest,1,False,126,Tom Watson,2,0.0,Submission,2,False,448,Split Decision,0.0
John Phillips,6,0.8333333333333334,KO,0,True,162,Christos Petroutsos,2,0.5,TKO,2,True,651,TKO,1.0
John Phillips,28,0.75,KO,1,True,1099,Alen Amedovski,1,1.0,TKO,2,True,1659,KO,1.0
John Phillips,27,0.7407407407407407,KO,1,True,210,Jose Otavio dos Santos Lacerda,1,1.0,KO,1,True,1868,KO,1.0
John Phillips,24,0.7083333333333334,Submission,1,False,686,Markus Di Gallo,6,0.3333333333333333,Split Decision,3,False,261,KO,1.0
John Phillips,21,0.7142857142857143,Submission,1,False,42,Tomas Penz,11,0.5454545454545454,Submission,2,True,147,Submission,1.0
John Phillips,19,0.7368421052631579,TKO,1,False,161,Matt Ewin,15,0.5333333333333333,TKO,2,False,112,TKO,1.0
John Phillips,17,0.7647058823529411,TKO,1,True,146,James Zikic,6,0.6666666666666666,Split Decision,3,True,1253,TKO,1.0
John Phillips,15,0.7333333333333333,TKO,1,True,7,Marius Liaukevicius,21,0.47619047619047616,Submission,1,True,469,TKO,1.0
John Phillips,11,0.7272727272727273,TKO,1,True,160,Bohumil Lungrik,5,0.2,Submission,1,False,55,TKO,1.0
John Phillips,9,0.6666666666666666,Split Decision,3,False,70,Jake Bostwick,4,0.25,Submission,1,False,161,TKO,1.0
John Phillips,7,0.8571428571428571,TKO,1,True,111,Jake Bostwick,2,0.0,Submission,1,False,203,No Contest,0.0
Christophe Daffreville,11,0.5454545454545454,Split Decision,3,False,215,Alexei Nazarov,3,0.3333333333333333,Split Decision,3,False,146,Split Decision,0.0
Christophe Daffreville,9,0.6666666666666666,KO,1,False,35,Lopez Owonyebe,12,0.5833333333333334,KO,1,False,35,Split Decision,0.0
Christophe Daffreville,7,0.7142857142857143,Submission,1,True,71,Yusuke Masuda,8,0.25,Submission,2,False,108,Submission,1.0
Henrique Santana,14,0.5,TKO,1,False,273,Paul Kelly,11,0.8181818181818182,Split Decision,3,False,329,TKO,0.0
Henrique Santana,12,0.5,TKO,2,False,231,Danny Mitchell,12,0.8333333333333334,Submission,2,True,190,Split Decision,1.0
Henrique Santana,4,0.5,Submission,1,True,147,Hassan Muridi,1,0.0,TKO,2,False,335,TKO,0.0
Henrique Santana,2,0.5,Submission,1,True,84,Jeremy Bailey,1,0.0,TKO,1,False,525,No Contest,0.0
Henrique Santana,9,0.5555555555555556,TKO,2,False,147,Michael  Johnson,4,0.25,Submission,2,True,482,Split Decision,1.0
Oliver Ellis,11,0.7272727272727273,Submission,2,True,41,Mark Spencer,6,0.3333333333333333,Submission,1,False,49,TKO,1.0
Oliver Ellis,9,0.6666666666666666,Split Decision,0,True,70,David Mclaughlin,2,0.0,Submission,1,False,692,Submission,1.0
Oliver Ellis,5,0.6,Split Decision,3,True,15,Jani Lax,2,1.0,Split Decision,2,True,181,Submission,0.0
Oliver Ellis,8,0.625,Submission,1,True,28,Dave Elliot,4,0.5,Submission,1,True,189,Split Decision,1.0
Oliver Ellis,4,0.5,TKO,1,True,104,Mark Spencer,3,0.6666666666666666,TKO,2,False,48,Split Decision,1.0
Tim Ryder,1,0.0,Submission,1,False,146,Armin Eslami,2,0.5,Split Decision,3,False,105,Submission,0.0
Chris Hipkiss,10,0.4,Split Decision,2,True,302,Phil Macall,2,0.5,Split Decision,3,False,294,Split Decision,0.0
Chris Hipkiss,8,0.375,Submission,1,False,147,Stu Barrs,4,0.25,Submission,0,False,133,Submission,0.0
Chris Hipkiss,11,0.36363636363636365,Split Decision,3,False,224,Dave Patterson,2,0.5,Submission,1,True,819,Submission,0.0
Chris Hipkiss,9,0.3333333333333333,Submission,1,False,91,Rob Miller,1,0.0,Submission,0,False,1119,Split Decision,1.0
Yusuke Masuda,15,0.26666666666666666,Split Decision,2,True,270,Ryo Sakai,4,0.5,TKO,1,True,130,Split Decision,1.0
Yusuke Masuda,10,0.2,Split Decision,2,False,54,Pawel Nastula,1,0.0,Submission,2,False,1413,TKO,0.0
Yusuke Masuda,3,0.3333333333333333,Split Decision,1,False,329,Michael Patt,3,1.0,Submission,1,True,679,TKO,0.0
Yusuke Masuda,17,0.35294117647058826,Split Decision,2,True,781,Alan Baudot,1,1.0,TKO,1,True,526,KO,0.0
Yusuke Masuda,15,0.26666666666666666,Split Decision,2,True,270,Takaaki Oban,1,1.0,Submission,1,True,1215,Split Decision,1.0
Yusuke Masuda,9,0.2222222222222222,Submission,1,False,330,Shunsuke Inoue,3,0.3333333333333333,Split Decision,3,False,217,Split Decision,0.0
Yusuke Masuda,4,0.25,TKO,1,False,116,Dimitri Wanderley,1,0.0,TKO,3,False,151,KO,0.0
Vasile Doczi,4,0.0,TKO,1,False,125,Ido Pariente,2,0.5,Submission,1,False,272,Submission,0.0
Vasile Doczi,1,0.0,Submission,1,False,84,Kevin Reed,3,0.6666666666666666,TKO,2,False,56,Submission,0.0
Aaron Barrow,10,0.4,Submission,1,False,29,Mark Elliot,3,0.6666666666666666,TKO,1,True,361,KO,0.0
Aaron Barrow,8,0.375,KO,1,False,112,Brian    Moore,5,0.4,TKO,1,False,34,Split Decision,1.0
Aaron Barrow,6,0.3333333333333333,TKO,1,True,119,Sandy Geddes,12,0.3333333333333333,Submission,1,False,119,Submission,1.0
Aaron Barrow,2,0.0,Split Decision,2,False,140,Stuart Dowding,1,1.0,Split Decision,2,True,140,Split Decision,0.0
Aaron Barrow,13,0.38461538461538464,KO,1,True,64,Per Eklund,3,0.6666666666666666,TKO,1,False,106,Submission,0.0
Aaron Barrow,5,0.2,KO,1,True,28,John Nicholson,4,0.25,Split Decision,3,True,160,TKO,1.0
Hidetaka Monma,6,1.0,Submission,2,True,182,Hiroyuki Ito,1,0.0,Split Decision,3,False,492,Split Decision,1.0
Hidetaka Monma,3,1.0,Submission,1,True,77,Masashi Suzuki,1,0.0,Submission,1,False,392,Submission,1.0
Hidetaka Monma,27,0.6296296296296297,Split Decision,3,False,743,Junya Nishikawa,1,0.0,TKO,2,False,595,Submission,1.0
Hidetaka Monma,25,0.64,Split Decision,2,True,348,Yoshihisa Yamamoto,2,0.5,TKO,1,True,3593,Submission,1.0
Hidetaka Monma,24,0.625,TKO,1,False,263,Dong Hyun Ma,2,0.5,TKO,1,True,115,Split Decision,1.0
Hidetaka Monma,20,0.65,TKO,3,False,156,Yong Hoon Lee,1,0.0,Submission,1,False,1136,Submission,1.0
Hidetaka Monma,18,0.6666666666666666,TKO,1,False,189,Janne Tulirinta,7,0.8571428571428571,KO,1,True,175,Submission,1.0
Hidetaka Monma,13,0.6923076923076923,Split Decision,3,False,81,Chatt Lavender,5,0.4,Submission,1,False,554,Submission,1.0
Hidetaka Monma,11,0.7272727272727273,Split Decision,3,False,137,Takafumi Ito,10,0.5,TKO,1,False,79,Submission,1.0
Hidetaka Monma,7,1.0,Split Decision,2,True,76,Kiuma Kunioku,10,0.7,Split Decision,3,True,742,Split Decision,0.0
Hidetaka Monma,3,1.0,Submission,1,True,77,Kazuki Okubo,1,0.0,Split Decision,2,False,161,Split Decision,1.0
Willy Ni,19,0.7894736842105263,Submission,2,False,203,Roemer Trumpert,5,0.4,Split Decision,3,True,210,TKO,0.0
Willy Ni,13,0.9230769230769231,Submission,1,True,8,Bram van Koppen,1,1.0,Split Decision,2,True,617,Submission,1.0
Willy Ni,9,0.8888888888888888,TKO,2,False,6,Xander Nel,3,0.0,Submission,1,False,6,Submission,1.0
Willy Ni,5,1.0,TKO,0,True,20,Xander Nel,1,0.0,TKO,1,False,762,TKO,1.0
Willy Ni,22,0.6818181818181818,Submission,1,False,1623,Vincent Latoel,10,0.2,Submission,2,False,1427,Submission,0.0
Willy Ni,20,0.75,TKO,2,False,28,Wim Deputter,2,1.0,Split Decision,2,True,266,Submission,0.0
Willy Ni,12,0.9166666666666666,Submission,1,True,42,Michael Van Puffelen,1,0.0,Submission,1,False,377,Submission,1.0
Willy Ni,10,0.9,Submission,0,True,14,Ronny Janmaat,1,0.0,Submission,1,False,279,Submission,1.0
Willy Ni,8,1.0,Submission,1,True,64,Christos Petroutsos,1,0.0,Submission,1,False,344,TKO,0.0
Danny Rushton,10,0.4,TKO,1,False,379,Kevin Reed,7,0.7142857142857143,Submission,1,True,14,TKO,1.0
Danny Rushton,2,0.5,Submission,1,True,63,James Zikic,2,0.5,Split Decision,3,False,187,TKO,0.0
Danny Rushton,5,0.2,TKO,1,False,71,Lee Murray,2,0.5,Submission,1,True,22,No Contest,0.0
Alexandre Izidro,17,0.35294117647058826,Split Decision,3,False,448,Tim Radcliffe,14,0.7142857142857143,KO,1,True,91,Submission,0.0
Alexandre Izidro,9,0.5555555555555556,Split Decision,5,True,112,Franco de Leonardis,10,0.9,Submission,1,True,112,Split Decision,1.0
Alexandre Izidro,7,0.42857142857142855,Split Decision,3,False,42,Thomas Hytten,26,0.7692307692307693,TKO,1,True,49,Split Decision,1.0
Alexandre Izidro,5,0.4,Split Decision,3,False,21,Jani Lax,4,0.75,TKO,1,False,161,Submission,1.0
Alexandre Izidro,18,0.3333333333333333,Submission,3,False,196,Catalin Ersen,8,0.5,Split Decision,2,False,266,Split Decision,0.0
Alexandre Izidro,16,0.375,Split Decision,2,False,98,Peter Duncan,2,0.0,Submission,2,False,553,Split Decision,0.0
Alexandre Izidro,12,0.5,Split Decision,3,False,69,Paul Reed,1,1.0,TKO,2,True,98,Split Decision,0.0
David Baron,19,0.8947368421052632,Submission,1,True,2114,Jason Ponet,4,0.0,Submission,1,False,1015,Split Decision,0.0
David Baron,17,0.8823529411764706,TKO,1,True,56,Niek Tromp,2,0.5,TKO,1,False,21,Submission,1.0
David Baron,15,0.8666666666666667,Submission,1,True,105,Johnny Frachey,1,1.0,Submission,0,True,1246,KO,1.0
David Baron,9,1.0,Submission,1,True,27,Erik Oganov,1,0.0,Submission,1,False,427,TKO,1.0
David Baron,5,1.0,Submission,1,True,344,Stale Nyang,14,0.8571428571428571,No Contest,0,True,127,Split Decision,1.0
David Baron,3,1.0,TKO,1,True,314,Jean Frederic Dutriat,1,0.0,Split Decision,3,False,41,Submission,1.0
David Baron,10,1.0,TKO,2,True,28,Per Eklund,1,1.0,Submission,1,True,1288,Split Decision,0.0
David Baron,8,1.0,Submission,3,True,295,Olivier Elizabeth,2,0.5,Split Decision,3,False,243,Submission,1.0
David Baron,4,1.0,Submission,2,True,210,Roemer Trumpert,3,0.3333333333333333,Split Decision,0,False,20,Submission,1.0
Daizo Ishige,9,0.8888888888888888,Split Decision,3,True,117,Katsuya Inoue,8,0.875,TKO,1,True,569,Split Decision,1.0
Daizo Ishige,7,0.8571428571428571,Split Decision,2,True,83,Koji Oishi,6,0.5,Split Decision,3,True,152,Split Decision,1.0
Daizo Ishige,5,1.0,Split Decision,2,True,126,Tatsunori Tanaka,1,0.0,TKO,1,False,784,Submission,0.0
Daizo Ishige,3,1.0,TKO,1,True,70,Shinpei Sotoyama,4,0.75,TKO,1,True,82,KO,1.0
Daizo Ishige,10,0.9,Split Decision,3,True,105,Kenji Arai,6,0.3333333333333333,Split Decision,3,False,105,Split Decision,1.0
Daizo Ishige,4,1.0,KO,1,True,86,Hiroki Nagaoka,3,0.0,Split Decision,3,False,378,Split Decision,1.0
Lautaro Arborelo,4,0.5,TKO,1,True,1051,Tom Niinimaki,3,0.3333333333333333,Split Decision,5,False,1688,Submission,0.0
Stu Barrs,13,0.46153846153846156,TKO,2,False,280,Shah Hussain,3,0.0,Submission,2,False,308,Split Decision,0.0
Stu Barrs,11,0.5454545454545454,TKO,2,False,159,Ali Arish,15,0.8666666666666667,Submission,1,True,133,TKO,0.0
Andy Walker,12,0.16666666666666666,TKO,1,False,471,Michael  Johnson,3,0.0,Submission,1,False,204,Submission,0.0
Andy Walker,10,0.2,TKO,1,False,8,Danny Fletcher,4,0.5,TKO,0,False,154,Submission,0.0
Andy Walker,2,0.0,Submission,1,False,22,James Schiavo,1,0.0,Submission,1,False,1457,Submission,0.0
Andy Melia,4,0.25,TKO,2,False,14,Dave Elliot,3,0.3333333333333333,Submission,1,False,335,Submission,0.0
Janne Tulirinta,16,0.8125,TKO,1,True,882,Claes Beverlov,3,0.6666666666666666,Split Decision,3,True,238,Split Decision,1.0
Janne Tulirinta,15,0.8,TKO,1,True,29,Ivan Ivanov,3,0.3333333333333333,KO,1,False,56,TKO,1.0
Janne Tulirinta,11,0.8181818181818182,Submission,1,True,27,Erik Oganov,6,0.5,Split Decision,3,True,342,TKO,0.0
Janne Tulirinta,9,0.7777777777777778,Split Decision,2,True,19,Doo Won Seo,4,0.25,Submission,1,False,103,TKO,1.0
Janne Tulirinta,5,0.8,TKO,1,True,168,Edvardas Norkeliunas,4,0.75,Submission,1,True,27,TKO,1.0
Janne Tulirinta,3,1.0,Split Decision,2,True,341,Lukasz Janas,2,0.0,Split Decision,2,False,300,Submission,0.0
Janne Tulirinta,12,0.75,TKO,2,False,152,Farouk Lakebir,1,0.0,Split Decision,2,False,132,TKO,1.0
Janne Tulirinta,8,0.75,Submission,1,False,364,Christos Petroutsos,3,0.3333333333333333,TKO,1,False,118,Split Decision,1.0
Janne Tulirinta,2,1.0,Split Decision,2,True,203,Arttu Nyman,8,0.5,Split Decision,2,True,310,Split Decision,1.0
Martin Janssen,4,0.25,Split Decision,1,False,28,Martin Rhod,2,0.5,Split Decision,1,True,28,Split Decision,0.0
Martin Janssen,7,0.42857142857142855,Split Decision,1,True,42,Mattias Awad,5,1.0,Submission,1,True,98,Split Decision,1.0
Johan Antonsson,9,0.4444444444444444,TKO,1,True,56,Laurent Bonafoux,1,1.0,Split Decision,3,True,664,TKO,1.0
Johan Antonsson,7,0.42857142857142855,TKO,1,True,14,Grazhuydas Smailis,3,1.0,Submission,2,True,240,Split Decision,0.0
Johan Antonsson,3,0.6666666666666666,Submission,1,True,139,Lars Besand,3,0.0,TKO,1,False,237,TKO,0.0
Johan Antonsson,6,0.3333333333333333,Submission,1,False,210,Kristian Lexell,1,1.0,Submission,1,True,85,TKO,1.0
Johan Antonsson,4,0.5,TKO,2,False,238,Antonio Tello,5,0.8,Split Decision,2,True,441,Submission,0.0
Fredrik Lagerstedt,6,0.6666666666666666,Submission,1,True,147,Johan Ohlsson,2,0.0,Submission,1,False,49,Submission,1.0
Fredrik Lagerstedt,4,0.75,TKO,1,False,98,Shahin Alem,4,0.5,Submission,1,True,98,Submission,0.0
Hyram Rodriguez,42,0.38095238095238093,Split Decision,3,False,30,William Gomis,1,0.0,Split Decision,3,False,1171,KO,0.0
Hyram Rodriguez,40,0.4,Split Decision,3,False,119,Walid Seghir,1,0.0,KO,1,False,3150,Submission,0.0
Hyram Rodriguez,38,0.42105263157894735,Submission,1,False,133,Elnur Veliev,1,1.0,Submission,1,True,1827,Split Decision,0.0
Hyram Rodriguez,36,0.4444444444444444,Split Decision,3,False,134,Jarno Errens,1,0.0,Split Decision,3,False,574,Split Decision,0.0
Hyram Rodriguez,34,0.47058823529411764,Split Decision,3,False,102,Khasan Askhabov,4,0.75,Split Decision,3,True,542,Split Decision,0.0
Hyram Rodriguez,32,0.46875,Split Decision,3,False,153,Nezar Regales,1,0.0,TKO,2,False,763,TKO,1.0
Hyram Rodriguez,30,0.5,TKO,1,False,48,Eduardo Pachu,7,0.5714285714285714,TKO,1,False,1105,Split Decision,0.0
Hyram Rodriguez,20,0.6,Split Decision,3,False,86,Nicolas Joannes,1,0.0,Submission,1,False,301,Split Decision,0.0
Hyram Rodriguez,18,0.6666666666666666,Split Decision,3,True,21,Olavo Belo,3,0.6666666666666666,Submission,2,True,525,Split Decision,0.0
Hyram Rodriguez,16,0.625,Split Decision,3,False,49,Johan Croes,2,0.0,KO,1,False,555,Split Decision,1.0
Hyram Rodriguez,12,0.75,Submission,2,True,21,Denis Oliwka,3,0.0,Submission,1,False,981,Submission,1.0
Hyram Rodriguez,6,0.8333333333333334,Split Decision,3,True,85,Furdjel de Windt,39,0.6410256410256411,Split Decision,3,False,560,Split Decision,0.0
Hyram Rodriguez,4,0.75,Split Decision,3,True,197,Danny Hoyer,2,0.0,Submission,1,False,504,Split Decision,1.0
Hyram Rodriguez,39,0.41025641025641024,Split Decision,2,False,224,Jarno Errens,2,0.5,Split Decision,3,True,364,Split Decision,0.0
Hyram Rodriguez,35,0.45714285714285713,Split Decision,3,False,58,Dawond Pickney,4,0.5,Submission,3,False,580,Split Decision,0.0
Hyram Rodriguez,29,0.5172413793103449,Split Decision,3,False,161,Max Coga,1,0.0,Split Decision,3,False,315,TKO,0.0
Hyram Rodriguez,27,0.5185185185185185,Submission,1,True,118,Alexandre Guerra Lopes,1,0.0,TKO,2,False,1500,Split Decision,1.0
Hyram Rodriguez,25,0.52,Submission,2,False,70,Rafael Macedo,1,1.0,TKO,2,True,909,Submission,0.0
Hyram Rodriguez,21,0.5714285714285714,Split Decision,3,False,99,Abdula Dadaev,3,0.3333333333333333,Submission,2,True,470,Submission,0.0
Hyram Rodriguez,19,0.631578947368421,Split Decision,3,False,68,Cole Lauritsen,7,0.5714285714285714,Split Decision,3,True,313,Split Decision,0.0
Hyram Rodriguez,13,0.7692307692307693,Submission,2,True,63,Cole Lauritsen,6,0.5,TKO,2,True,1015,Split Decision,0.0
Hyram Rodriguez,1,1.0,TKO,1,True,233,Martin Grandmont,2,0.5,TKO,1,True,434,Split Decision,0.0
Matt Veach,21,0.7142857142857143,Submission,1,False,1364,Steven Mann,4,0.5,TKO,1,False,461,Submission,1.0
Matt Veach,13,0.7692307692307693,Submission,2,False,77,Kalel Robinson,2,0.5,Submission,1,False,463,Split Decision,1.0
Matt Veach,11,0.9090909090909091,Submission,1,True,399,Frankie Edgar,7,0.8571428571428571,Split Decision,3,True,196,Submission,0.0
Matt Veach,10,0.9,TKO,2,True,28,Alex Carter,12,0.08333333333333333,Submission,1,False,238,Submission,1.0
Matt Veach,8,0.875,Split Decision,3,True,92,Brent Mehrhoff,2,0.0,Split Decision,3,False,91,Submission,1.0
Matt Veach,16,0.8125,Split Decision,5,True,120,Donavon Winters,1,1.0,TKO,2,True,302,Split Decision,1.0
Matt Veach,14,0.7857142857142857,Split Decision,3,True,56,McKenzie Jackson,1,0.0,Submission,2,False,526,Submission,1.0
Matt Veach,12,0.8333333333333334,Submission,2,False,126,Paul Kelly,7,1.0,Decision - Unanimous,3,True,301,Submission,0.0
Matt Veach,9,0.8888888888888888,Submission,2,True,56,Diego Brandao,3,0.6666666666666666,KO,1,True,99,TKO,1.0
